"ID","Name_submitted","Overall_score","Name_matched_id","Name_matched","Name_score","Name_matched_rank","Author_submitted","Author_matched","Author_score","Canonical_author","Name_matched_accepted_family","Genus_submitted","Genus_matched","Genus_score","Specific_epithet_submitted","Specific_epithet_matched","Specific_epithet_score","Family_submitted","Family_matched","Family_score","Infraspecific_rank","Infraspecific_epithet_matched","Infraspecific_epithet_score","Infraspecific_rank_2","Infraspecific_epithet_2_matched","Infraspecific_epithet_2_score","Annotations","Unmatched_terms","Name_matched_url","Name_matched_lsid","Phonetic","Taxonomic_status","Accepted_name","Accepted_species","Accepted_name_author","Accepted_name_id","Accepted_name_rank","Accepted_name_url","Accepted_name_lsid","Accepted_family","Overall_score_order","Highertaxa_score_order","Source","Warnings","selected","unique_id"
"1","Acalypha diversifolia","1","175265","Acalypha diversifolia","1","species","","","","Jacq.","Euphorbiaceae","Acalypha","Acalypha","1","diversifolia","diversifolia","1","","","","","","","","","","","","http://www.tropicos.org/Name/12802425","","Y","Accepted","Acalypha diversifolia","Acalypha diversifolia","Jacq.","175265","species","http://www.tropicos.org/Name/12802425","","Euphorbiaceae","1","1","tropicos","",true,0
"2","Aegiphila aculeifera","1","527451","Aegiphila aculeifera","1","species","","","","Moldenke","Lamiaceae","Aegiphila","Aegiphila","1","aculeifera","aculeifera","1","","","","","","","","","","","","http://www.tropicos.org/Name/33700048","","Y","Accepted","Aegiphila aculeifera","Aegiphila aculeifera","Moldenke","527451","species","http://www.tropicos.org/Name/33700048","","Lamiaceae","1","1","tropicos","",true,2
"3","Aegiphila alba","1","529736","Aegiphila alba","1","species","","","","Moldenke","Lamiaceae","Aegiphila","Aegiphila","1","alba","alba","1","","","","","","","","","","","","http://www.tropicos.org/Name/33702735","","Y","Accepted","Aegiphila alba","Aegiphila alba","Moldenke","529736","species","http://www.tropicos.org/Name/33702735","","Lamiaceae","1","1","tropicos","",true,3
"4","Aegiphila bogotensis","1","529543","Aegiphila bogotensis","1","species","","","","(Spreng.) Moldenke","Lamiaceae","Aegiphila","Aegiphila","1","bogotensis","bogotensis","1","","","","","","","","","","","","http://www.tropicos.org/Name/33702539","","Y","Accepted","Aegiphila bogotensis","Aegiphila bogotensis","(Spreng.) Moldenke","529543","species","http://www.tropicos.org/Name/33702539","","Lamiaceae","1","1","tropicos","",true,4
"5","Aegiphila lopez-palacii var. pubescens","1","530193","Aegiphila lopez-palacii var. pubescens","1","variety","","","","Moldenke","Lamiaceae","Aegiphila","Aegiphila","1","lopez-palacii","lopez-palacii","1","","","","var.","pubescens","1","","","","","","http://www.tropicos.org/Name/33703210","","Y","Accepted","Aegiphila lopez-palacii var. pubescens","Aegiphila lopez-palacii","Moldenke","530193","variety","http://www.tropicos.org/Name/33703210","","Lamiaceae","1","1","tropicos","",true,5
"6","Aegiphila novogranatensis","1","529438","Aegiphila novogranatensis","1","species","","","","Moldenke","Lamiaceae","Aegiphila","Aegiphila","1","novogranatensis","novogranatensis","1","","","","","","","","","","","","http://www.tropicos.org/Name/33702428","","Y","Accepted","Aegiphila novogranatensis","Aegiphila novogranatensis","Moldenke","529438","species","http://www.tropicos.org/Name/33702428","","Lamiaceae","1","1","tropicos","",true,6
"7","Aegiphila monticola","1","529862","Aegiphila monticola","1","species","","","","Moldenke","Lamiaceae","Aegiphila","Aegiphila","1","monticola","monticola","1","","","","","","","","","","","","http://www.tropicos.org/Name/33702865","","Y","Accepted","Aegiphila monticola","Aegiphila monticola","Moldenke","529862","species","http://www.tropicos.org/Name/33702865","","Lamiaceae","1","1","tropicos","",true,7
"8","Aequatorium jamesonii","1","726703","Aequatorium jamesonii","1","species","","","","(S.F. Blake) C. Jeffrey","Asteraceae","Aequatorium","Aequatorium","1","jamesonii","jamesonii","1","","","","","","","","","","","","http://www.tropicos.org/Name/50043102","","Y","Accepted","Aequatorium jamesonii","Aequatorium jamesonii","(S.F. Blake) C. Jeffrey","726703","species","http://www.tropicos.org/Name/50043102","","Asteraceae","1","1","tropicos","",true,8
"9","Agouticarpa williamsii","1","914285","Agouticarpa williamsii","1","species","","","","(Standl.) C.H. Perss.","Rubiaceae","Agouticarpa","Agouticarpa","1","williamsii","williamsii","1","","","","","","","","","","","","http://www.tropicos.org/Name/50235939","","Y","Accepted","Agouticarpa williamsii","Agouticarpa williamsii","(Standl.) C.H. Perss.","914285","species","http://www.tropicos.org/Name/50235939","","Rubiaceae","1","1","tropicos","",true,9
"10","Aiouea formicaria","1","1315219","Aiouea formicaria","1","species","","","","(van der Werff & Lorea-Hern.) R. Rohde","Lauraceae","Aiouea","Aiouea","1","formicaria","formicaria","1","","","","","","","","","","","","http://www.tropicos.org/Name/100469877","","Y","Accepted","Aiouea formicaria","Aiouea formicaria","(van der Werff & Lorea-Hern.) R. Rohde","1315219","species","http://www.tropicos.org/Name/100469877","","Lauraceae","1","1","tropicos","",true,10
"11","Aiouea palaciosii","1","1315203","Aiouea palaciosii","1","species","","","","(van der Werff) R. Rohde","Lauraceae","Aiouea","Aiouea","1","palaciosii","palaciosii","1","","","","","","","","","","","","http://www.tropicos.org/Name/100469861","","Y","Accepted","Aiouea palaciosii","Aiouea palaciosii","(van der Werff) R. Rohde","1315203","species","http://www.tropicos.org/Name/100469861","","Lauraceae","1","1","tropicos","",true,11
"12","Alchornea grandis","1","175361","Alchornea grandis","1","species","","","","Benth.","Euphorbiaceae","Alchornea","Alchornea","1","grandis","grandis","1","","","","","","","","","","","","http://www.tropicos.org/Name/12802523","","Y","Accepted","Alchornea grandis","Alchornea grandis","Benth.","175361","species","http://www.tropicos.org/Name/12802523","","Euphorbiaceae","1","1","tropicos","",true,12
"13","Alchornea bogotensis","1","173574","Alchornea bogotensis","1","species","","","","Pax & K. Hoffm.","Euphorbiaceae","Alchornea","Alchornea","1","bogotensis","bogotensis","1","","","","","","","","","","","","http://www.tropicos.org/Name/12800682","","Y","Accepted","Alchornea bogotensis","Alchornea bogotensis","Pax & K. Hoffm.","173574","species","http://www.tropicos.org/Name/12800682","","Euphorbiaceae","1","1","tropicos","",true,13
"14","Alchornea triplinervia","1","173592","Alchornea triplinervia","1","species","","","","(Spreng.) MÃ¼ll. Arg.","Euphorbiaceae","Alchornea","Alchornea","1","triplinervia","triplinervia","1","","","","","","","","","","","","http://www.tropicos.org/Name/12800700","","Y","Accepted","Alchornea triplinervia","Alchornea triplinervia","(Spreng.) MÃ¼ll. Arg.","173592","species","http://www.tropicos.org/Name/12800700","","Euphorbiaceae","1","1","tropicos","",true,14
"15","Alchornea glandulosa","1","173581","Alchornea glandulosa","1","species","","","","Poepp.","Euphorbiaceae","Alchornea","Alchornea","1","glandulosa","glandulosa","1","","","","","","","","","","","","http://www.tropicos.org/Name/12800689","","Y","Accepted","Alchornea glandulosa","Alchornea glandulosa","Poepp.","173581","species","http://www.tropicos.org/Name/12800689","","Euphorbiaceae","1","1","tropicos","",true,15
"16","Allophylus dodsonii","1","497387","Allophylus dodsonii","1","species","","","","A.H. Gentry","Sapindaceae","Allophylus","Allophylus","1","dodsonii","dodsonii","1","","","","","","","","","","","","http://www.tropicos.org/Name/28601508","","Y","Accepted","Allophylus dodsonii","Allophylus dodsonii","A.H. Gentry","497387","species","http://www.tropicos.org/Name/28601508","","Sapindaceae","1","1","tropicos","",true,17
"17","Allophylus excelsus","1","495969","Allophylus excelsus","1","species","","","","(Triana & Planch.) Radlk.","Sapindaceae","Allophylus","Allophylus","1","excelsus","excelsus","1","","","","","","","","","","","","http://www.tropicos.org/Name/28600052","","Y","Accepted","Allophylus excelsus","Allophylus excelsus","(Triana & Planch.) Radlk.","495969","species","http://www.tropicos.org/Name/28600052","","Sapindaceae","1","1","tropicos","",true,18
"18","Allophylus floribundus","1","496586","Allophylus floribundus","1","species","","","","(Poepp.) Radlk.","Sapindaceae","Allophylus","Allophylus","1","floribundus","floribundus","1","","","","","","","","","","","","http://www.tropicos.org/Name/28600685","","Y","Accepted","Allophylus floribundus","Allophylus floribundus","(Poepp.) Radlk.","496586","species","http://www.tropicos.org/Name/28600685","","Sapindaceae","1","1","tropicos","",true,19
"19","Alsophila erinacea","1","443665","Alsophila erinacea","1","species","","","","(H. Karst.) D.S. Conant","Cyatheaceae","Alsophila","Alsophila","1","erinacea","erinacea","1","","","","","","","","","","","","http://www.tropicos.org/Name/26606637","","Y","Accepted","Alsophila erinacea","Alsophila erinacea","(H. Karst.) D.S. Conant","443665","species","http://www.tropicos.org/Name/26606637","","Cyatheaceae","1","1","tropicos","",true,20
"20","Alsophila firma","1","445817","Alsophila firma","1","species","","","","(Baker) D.S. Conant","Cyatheaceae","Alsophila","Alsophila","1","firma","firma","1","","","","","","","","","","","","http://www.tropicos.org/Name/26608813","","Y","Accepted","Alsophila firma","Alsophila firma","(Baker) D.S. Conant","445817","species","http://www.tropicos.org/Name/26608813","","Cyatheaceae","1","1","tropicos","",true,21
"21","Alsophila incana","1","443674","Alsophila incana","1","species","","","","(H. Karst.) D.S. Conant","Cyatheaceae","Alsophila","Alsophila","1","incana","incana","1","","","","","","","","","","","","http://www.tropicos.org/Name/26606646","","Y","Accepted","Alsophila incana","Alsophila incana","(H. Karst.) D.S. Conant","443674","species","http://www.tropicos.org/Name/26606646","","Cyatheaceae","1","1","tropicos","",true,22
"22","Alsophila conjugata","1","443746","Alsophila conjugata","1","species","","","","Spruce ex Hook.","Cyatheaceae","Alsophila","Alsophila","1","conjugata","conjugata","1","","","","","","","","","","","","http://www.tropicos.org/Name/26606718","","Y","Synonym","Cyathea conjugata","Cyathea conjugata","(Spruce ex Hook.) Domin","451766","species","http://www.tropicos.org/Name/26614864","","Cyatheaceae","1","1","tropicos","",true,23
"23","Alsophila cuspidata","1","443670","Alsophila cuspidata","1","species","","","","(Kunze) D.S. Conant","Cyatheaceae","Alsophila","Alsophila","1","cuspidata","cuspidata","1","","","","","","","","","","","","http://www.tropicos.org/Name/26606642","","Y","Accepted","Alsophila cuspidata","Alsophila cuspidata","(Kunze) D.S. Conant","443670","species","http://www.tropicos.org/Name/26606642","","Cyatheaceae","1","1","tropicos","",true,24
"24","Andira taurotesticulata","1","909206","Andira taurotesticulata","1","species","","","","R.T. Penn.","Fabaceae","Andira","Andira","1","taurotesticulata","taurotesticulata","1","","","","","","","","","","","","http://www.tropicos.org/Name/50230778","","Y","Accepted","Andira taurotesticulata","Andira taurotesticulata","R.T. Penn.","909206","species","http://www.tropicos.org/Name/50230778","","Fabaceae","1","1","tropicos","",true,25
"25","Aniba magnifica","1","1317555","Aniba magnifica","1","species","","","","W. Palacios","Lauraceae","Aniba","Aniba","1","magnifica","magnifica","1","","","","","","","","","","","","http://www.tropicos.org/Name/100472261","","Y","Accepted","Aniba magnifica","Aniba magnifica","W. Palacios","1317555","species","http://www.tropicos.org/Name/100472261","","Lauraceae","1","1","tropicos","",true,26
"26","Annona deceptrix","1","892408","Annona deceptrix","1","species","","","","(Westra) H. Rainer","Annonaceae","Annona","Annona","1","deceptrix","deceptrix","1","","","","","","","","","","","","http://www.tropicos.org/Name/50213549","","Y","Accepted","Annona deceptrix","Annona deceptrix","(Westra) H. Rainer","892408","species","http://www.tropicos.org/Name/50213549","","Annonaceae","1","1","tropicos","",true,27
"27","Annona mucosa","1","15035","Annona mucosa","1","species","","","","Jacq.","Annonaceae","Annona","Annona","1","mucosa","mucosa","1","","","","","","","","","","","","http://www.tropicos.org/Name/1600785","","Y","Accepted","Annona mucosa","Annona mucosa","Jacq.","15035","species","http://www.tropicos.org/Name/1600785","","Annonaceae","1","1","tropicos","",true,28
"28","Annona quinduensis","1","14369","Annona quinduensis","1","species","","","","Kunth","Annonaceae","Annona","Annona","1","quinduensis","quinduensis","1","","","","","","","","","","","","http://www.tropicos.org/Name/1600092","","Y","Accepted","Annona quinduensis","Annona quinduensis","Kunth","14369","species","http://www.tropicos.org/Name/1600092","","Annonaceae","1","1","tropicos","",true,29
"29","Aphelandra acanthus","1","136","Aphelandra acanthus","1","species","","","","Nees","Acanthaceae","Aphelandra","Aphelandra","1","acanthus","acanthus","1","","","","","","","","","","","","http://www.tropicos.org/Name/100155","","Y","Accepted","Aphelandra acanthus","Aphelandra acanthus","Nees","136","species","http://www.tropicos.org/Name/100155","","Acanthaceae","1","1","tropicos","",true,30
"30","Ardisia ambigua","1","316282","Ardisia ambigua","1","species","","","","Mart.","Primulaceae","Ardisia","Ardisia","1","ambigua","ambigua","1","","","","","","","","","","","","http://www.tropicos.org/Name/22000804","","Y","Synonym","Geissanthus ambigua","Geissanthus ambigua","(Mart.) G. Agostini","317166","species","http://www.tropicos.org/Name/22001717","","Primulaceae","1","1","tropicos","",true,31
"31","Axinaea lehmannii","1","305190","Axinaea lehmannii","1","species","","","","Cogn.","Melastomataceae","Axinaea","Axinaea","1","lehmannii","lehmannii","1","","","","","","","","","","","","http://www.tropicos.org/Name/20300341","","Y","Accepted","Axinaea lehmannii","Axinaea lehmannii","Cogn.","305190","species","http://www.tropicos.org/Name/20300341","","Melastomataceae","1","1","tropicos","",true,32
"32","Axinaea macrophylla","1","305192","Axinaea macrophylla","1","species","","","","(Naudin) Triana","Melastomataceae","Axinaea","Axinaea","1","macrophylla","macrophylla","1","","","","","","","","","","","","http://www.tropicos.org/Name/20300343","","Y","Accepted","Axinaea macrophylla","Axinaea macrophylla","(Naudin) Triana","305192","species","http://www.tropicos.org/Name/20300343","","Melastomataceae","1","1","tropicos","",true,33
"33","Axinaea quitensis","1","308648","Axinaea quitensis","1","species","","","","Benoist","Melastomataceae","Axinaea","Axinaea","1","quitensis","quitensis","1","","","","","","","","","","","","http://www.tropicos.org/Name/20303909","","Y","Accepted","Axinaea quitensis","Axinaea quitensis","Benoist","308648","species","http://www.tropicos.org/Name/20303909","","Melastomataceae","1","1","tropicos","",true,34
"34","Bactris gasipaes var. chichagui","1","858081","Bactris gasipaes var. chichagui","1","variety","","","","(H. Karst.) A.J. Hend.","Arecaceae","Bactris","Bactris","1","gasipaes","gasipaes","1","","","","var.","chichagui","1","","","","","","http://www.tropicos.org/Name/50178417","","Y","Accepted","Bactris gasipaes var. chichagui","Bactris gasipaes","(H. Karst.) A.J. Hend.","858081","variety","http://www.tropicos.org/Name/50178417","","Arecaceae","1","1","tropicos","",true,35
"35","Banara glauca","1","255144","Banara glauca","1","species","","","","(Kunth) Benth.","Salicaceae","Banara","Banara","1","glauca","glauca","1","","","","","","","","","","","","http://www.tropicos.org/Name/13200052","","Y","Accepted","Banara glauca","Banara glauca","(Kunth) Benth.","255144","species","http://www.tropicos.org/Name/13200052","","Salicaceae","1","1","tropicos","",true,36
"36","Banara regia","1","256133","Banara regia","1","species","","","","Sandwith","Salicaceae","Banara","Banara","1","regia","regia","1","","","","","","","","","","","","http://www.tropicos.org/Name/13201122","","Y","Accepted","Banara regia","Banara regia","Sandwith","256133","species","http://www.tropicos.org/Name/13201122","","Salicaceae","1","1","tropicos","",true,37
"37","Beilschmiedia alloiophylla","1","280567","Beilschmiedia alloiophylla","1","species","","","","(Rusby) Kosterm.","Lauraceae","Beilschmiedia","Beilschmiedia","1","alloiophylla","alloiophylla","1","","","","","","","","","","","","http://www.tropicos.org/Name/17802444","","Y","Accepted","Beilschmiedia alloiophylla","Beilschmiedia alloiophylla","(Rusby) Kosterm.","280567","species","http://www.tropicos.org/Name/17802444","","Lauraceae","1","1","tropicos","",true,38
"38","Beilschmiedia tovarensis","1","807803","Beilschmiedia tovarensis","1","species","","","","(Klotzsch & H. Karst. ex Meisn.) Sach. Nishida","Lauraceae","Beilschmiedia","Beilschmiedia","1","tovarensis","tovarensis","1","","","","","","","","","","","","http://www.tropicos.org/Name/50126255","","Y","Accepted","Beilschmiedia tovarensis","Beilschmiedia tovarensis","(Klotzsch & H. Karst. ex Meisn.) Sach. Nishida","807803","species","http://www.tropicos.org/Name/50126255","","Lauraceae","1","1","tropicos","",true,39
"39","Beilschmiedia pendula","1","278691","Beilschmiedia pendula","1","species","","","","(Sw.) Hemsl.","Lauraceae","Beilschmiedia","Beilschmiedia","1","pendula","pendula","1","","","","","","","","","","","","http://www.tropicos.org/Name/17800506","","Y","Accepted","Beilschmiedia pendula","Beilschmiedia pendula","(Sw.) Hemsl.","278691","species","http://www.tropicos.org/Name/17800506","","Lauraceae","1","1","tropicos","",true,40
"40","Billia rosea","1","874202","Billia rosea","1","species","","","","(Planch. & Linden) C. Ulloa & P. JÃ¸rg.","Sapindaceae","Billia","Billia","1","rosea","rosea","1","","","","","","","","","","","","http://www.tropicos.org/Name/50194899","","Y","Accepted","Billia rosea","Billia rosea","(Planch. & Linden) C. Ulloa & P. JÃ¸rg.","874202","species","http://www.tropicos.org/Name/50194899","","Sapindaceae","1","1","tropicos","",true,42
"41","Blakea eriocalyx","1","308688","Blakea eriocalyx","1","species","","","","Wurdack","Melastomataceae","Blakea","Blakea","1","eriocalyx","eriocalyx","1","","","","","","","","","","","","http://www.tropicos.org/Name/20303949","","Y","Accepted","Blakea eriocalyx","Blakea eriocalyx","Wurdack","308688","species","http://www.tropicos.org/Name/20303949","","Melastomataceae","1","1","tropicos","",true,43
"42","Blakea rotundifolia","1","305238","Blakea rotundifolia","1","species","","","","D. Don","Melastomataceae","Blakea","Blakea","1","rotundifolia","rotundifolia","1","","","","","","","","","","","","http://www.tropicos.org/Name/20300389","","Y","Accepted","Blakea rotundifolia","Blakea rotundifolia","D. Don","305238","species","http://www.tropicos.org/Name/20300389","","Melastomataceae","1","1","tropicos","",true,44
"43","Boehmeria caudata","1","525555","Boehmeria caudata","1","species","","","","Sw.","Urticaceae","Boehmeria","Boehmeria","1","caudata","caudata","1","","","","","","","","","","","","http://www.tropicos.org/Name/33400436","","Y","Accepted","Boehmeria caudata","Boehmeria caudata","Sw.","525555","species","http://www.tropicos.org/Name/33400436","","Urticaceae","1","1","tropicos","",true,45
"44","Boehmeria fallax","1","525182","Boehmeria fallax","1","species","","","","Wedd.","Urticaceae","Boehmeria","Boehmeria","1","fallax","fallax","1","","","","","","","","","","","","http://www.tropicos.org/Name/33400054","","Y","Accepted","Boehmeria fallax","Boehmeria fallax","Wedd.","525182","species","http://www.tropicos.org/Name/33400054","","Urticaceae","1","1","tropicos","",true,49
"45","Brachyotum gleasonii","1","308914","Brachyotum gleasonii","1","species","","","","Wurdack","Melastomataceae","Brachyotum","Brachyotum","1","gleasonii","gleasonii","1","","","","","","","","","","","","http://www.tropicos.org/Name/20304179","","Y","Accepted","Brachyotum gleasonii","Brachyotum gleasonii","Wurdack","308914","species","http://www.tropicos.org/Name/20304179","","Melastomataceae","1","1","tropicos","",true,50
"46","Brosimum guianense","1","312864","Brosimum guianense","1","species","","","","(Aubl.) Huber","Moraceae","Brosimum","Brosimum","1","guianense","guianense","1","","","","","","","","","","","","http://www.tropicos.org/Name/21300523","","Y","Accepted","Brosimum guianense","Brosimum guianense","(Aubl.) Huber","312864","species","http://www.tropicos.org/Name/21300523","","Moraceae","1","1","tropicos","",true,51
"47","Brosimum utile subsp. occidentale","1","314315","Brosimum utile subsp. occidentale","1","subspecies","","","","C.C. Berg","Moraceae","Brosimum","Brosimum","1","utile","utile","1","","","","subsp.","occidentale","1","","","","","","http://www.tropicos.org/Name/21302008","","Y","Accepted","Brosimum utile subsp. occidentale","Brosimum utile","C.C. Berg","314315","subspecies","http://www.tropicos.org/Name/21302008","","Moraceae","1","1","tropicos","",true,53
"48","Brownea multijuga","1","183524","Brownea multijuga","1","species","","","","Britton & Killip","Fabaceae","Brownea","Brownea","1","multijuga","multijuga","1","","","","","","","","","","","","http://www.tropicos.org/Name/13003135","","Y","Accepted","Brownea multijuga","Brownea multijuga","Britton & Killip","183524","species","http://www.tropicos.org/Name/13003135","","Fabaceae","1","1","tropicos","",true,54
"49","Browneopsis macrofoliolata","1","251636","Browneopsis macrofoliolata","1","species","","","","Klitg.","Fabaceae","Browneopsis","Browneopsis","1","macrofoliolata","macrofoliolata","1","","","","","","","","","","","","http://www.tropicos.org/Name/13074965","","Y","Accepted","Browneopsis macrofoliolata","Browneopsis macrofoliolata","Klitg.","251636","species","http://www.tropicos.org/Name/13074965","","Fabaceae","1","1","tropicos","",true,55
"50","Brunellia acostae","1","113350","Brunellia acostae","1","species","","","","Cuatrec.","Brunelliaceae","Brunellia","Brunellia","1","acostae","acostae","1","","","","","","","","","","","","http://www.tropicos.org/Name/4400002","","Y","Accepted","Brunellia acostae","Brunellia acostae","Cuatrec.","113350","species","http://www.tropicos.org/Name/4400002","","Brunelliaceae","1","1","tropicos","",true,56
"51","Acalypha alchorneoides","1","178488","Acalypha alchorneoides","1","species","","","","Rusby","Euphorbiaceae","Acalypha","Acalypha","1","alchorneoides","alchorneoides","1","","","","","","","","","","","","http://www.tropicos.org/Name/12805823","","Y","Synonym","Acalypha diversifolia","Acalypha diversifolia","Jacq.","175265","species","http://www.tropicos.org/Name/12802425","","Euphorbiaceae","1","1","tropicos","",true,57
"52","Acalypha betuloides","1","914734","Acalypha betuloides","1","species","","","","Klotzsch ex Baill.","Euphorbiaceae","Acalypha","Acalypha","1","betuloides","betuloides","1","","","","","","","","","","","","http://www.tropicos.org/Name/50236395","","Y","Synonym","Acalypha variabilis","Acalypha variabilis","Klotzsch ex Baill.","914739","species","http://www.tropicos.org/Name/50236400","","Euphorbiaceae","1","1","tropicos","[Ambiguous]",true,58
"53","Acalypha billbergiana","1","887563","Acalypha billbergiana","1","species","","","","Klotzsch","Euphorbiaceae","Acalypha","Acalypha","1","billbergiana","billbergiana","1","","","","","","","","","","","","http://www.tropicos.org/Name/50208603","","Y","Synonym","Acalypha diversifolia","Acalypha diversifolia","Jacq.","175265","species","http://www.tropicos.org/Name/12802425","","Euphorbiaceae","1","1","tropicos","",true,60
"54","Acalypha callosa var. glabra","1","914804","Acalypha callosa var. glabra","1","variety","","","","Britton ex Pax & K. Hoffm.","Euphorbiaceae","Acalypha","Acalypha","1","callosa","callosa","1","","","","var.","glabra","1","","","","","","http://www.tropicos.org/Name/50236465","","Y","Synonym","Acalypha diversifolia","Acalypha diversifolia","Jacq.","175265","species","http://www.tropicos.org/Name/12802425","","Euphorbiaceae","1","1","tropicos","",true,61
"57","Acalypha diversifolia var. caloneura","1","914805","Acalypha diversifolia var. caloneura","1","variety","","","","Pax & K. Hoffm.","Euphorbiaceae","Acalypha","Acalypha","1","diversifolia","diversifolia","1","","","","var.","caloneura","1","","","","","","http://www.tropicos.org/Name/50236466","","Y","Synonym","Acalypha diversifolia","Acalypha diversifolia","Jacq.","175265","species","http://www.tropicos.org/Name/12802425","","Euphorbiaceae","1","1","tropicos","",true,62
